datadate,gvkey,iid,conm,curcdd,ajexdi,cshoc,cshtrd,prccd,prchd,prcld,prcstd,qunit,trfd,epf,exchg,tpci,monthend
11/6/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1117393,92.45288674548252,159.95,157.05,10,1,1.54698322,Y,104,0,0
11/7/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1030982,93.03641842413074,159.4,158,10,1,1.54698322,Y,104,0,0
11/8/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1280780,91.78187926847787,159.05,156.35,10,1,1.54698322,Y,104,0,0
11/9/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1610012,91.14497897838719,156.6,152.4,10,1,1.54698322,Y,104,0,0
11/10/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1300232,91.16742348647037,153.9,152.35,10,1,1.54698322,Y,104,0,0
11/13/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1195178,91.56396317732963,154.4,151.85,10,1,1.54698322,Y,104,0,0
11/14/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1519965,92.28029246400907,154.6,151.85,10,1,1.54698322,Y,104,0,0
11/15/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1588711,91.54015879111752,152.55,149.3,10,1,1.54698322,Y,104,0,0
11/16/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1177239,92.20413581267162,153.55,151.15,10,1,1.54698322,Y,104,0,0
11/17/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1262702,92.01384816247028,154.45,152.35,10,1,1.54698322,Y,104,0,0
11/20/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1027440,92.26160776242763,154.75,151.75,10,1,1.54698322,Y,104,0,0
11/21/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1075622,93.18469232190623,157.35,153.65,10,1,1.54698322,Y,104,0,0
11/22/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1277899,92.35030198466184,158,155.25,10,1,1.54698322,Y,104,0,0
11/23/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,671582,92.61650903815966,157.2,154.25,10,1,1.54698322,Y,104,0,0
11/24/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,805650,92.64427051479169,156.55,154.9,10,1,1.54698322,Y,104,0,0
11/27/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1345289,92.71772431767393,156.3,154.55,10,1,1.54698322,Y,104,0,0
11/28/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1268379,92.03466667338948,156.05,154.35,10,1,1.54698322,Y,104,0,0
11/29/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,2732387,87.42587032381137,155.85,146.85,10,1,1.54698322,Y,104,0,0
11/30/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,3654991,87.47101432,149.8,145.45,10,1,1.54698322,Y,104,0,1
12/1/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1839314,86.03839522242698,147.7,143.7,10,1,1.54698322,Y,104,0,0
12/4/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1942120,84.53517230348645,148.1,142.05,10,1,1.54698322,Y,104,0,0
12/5/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1846676,85.94703944661119,146.3,141.5,10,1,1.54698322,Y,104,0,0
12/6/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1454439,85.27335475,144.55,142.55,10,1,1.54698322,Y,104,0,0
12/7/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1384342,86.0980784,146.65,143.85,10,1,1.54698322,Y,104,0,0
12/8/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1136565,85.96690612618677,148.4,146.15,10,1,1.54698322,Y,104,0,0
12/11/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1165658,85.88893423674047,147,145.35,10,1,1.54698322,Y,104,0,0
12/12/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1201281,85.76449389005586,148.55,146.7,10,1,1.54698322,Y,104,0,0
12/13/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,995940,85.80875783659735,148.45,146.4,10,1,1.54698322,Y,104,0,0
12/14/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1059188,85.42455646849125,148,145.85,10,1,1.54698322,Y,104,0,0
12/15/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,2144426,85.30006837734852,146.5,145.05,10,1,1.54698322,Y,104,0,0
12/18/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1210731,85.84243970348744,149.2,147.4,10,1,1.54698322,Y,104,0,0
12/19/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,902615,86.38098013809692,150.05,148.8,10,1,1.54698322,Y,104,0,0
12/20/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,1027432,86.18719467497105,150.45,146.75,10,1,1.54698322,Y,104,0,0
12/21/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,789613,85.51379336834292,148.45,146.7,10,1,1.54698322,Y,104,0,0
12/22/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,539420,85.11178518062593,147.65,146.75,10,1,1.54698322,Y,104,0,0
12/25/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,,85.043344,,,5,1,1.54698322,Y,104,0,0
12/26/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,,84.97495785537593,,,5,1,1.54698322,Y,104,0,0
12/27/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,653685,84.55444892571224,146.75,144.55,10,1,1.54698322,Y,104,0,0
12/28/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,658470,84.18107271881777,146.55,145.4,10,1,1.54698322,Y,104,0,0
12/29/2017,61214,01W,ASML HOLDING NV,EUR,1,431464705,658933,83.96952619747292,146.15,144.9,10,1,1.54698322,Y,104,0,1
1/1/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,,83.90200354489447,,,5,1,1.54698322,Y,104,0,0
1/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1171821,84.52827226577357,146.5,142.2,10,1,1.54698322,Y,104,0,0
1/3/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1531424,85.27087653812465,149.45,146.85,10,1,1.54698322,Y,104,0,0
1/4/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1606148,85.29948027256836,150.45,147.65,10,1,1.54698322,Y,104,0,0
1/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1087996,85.47143234114704,151.85,149.65,10,1,1.54698322,Y,104,0,0
1/8/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,907322,86.21248448,153.85,151.9,10,1,1.54698322,Y,104,0,0
1/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1182232,85.50842400112063,154.65,152.2,10,1,1.54698322,Y,104,0,0
1/10/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1230355,84.12532506169353,153.1,149.7,10,1,1.54698322,Y,104,0,0
1/11/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1295237,83.17252650611742,151.45,147.9,10,1,1.54698322,Y,104,0,0
1/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1000904,83.45736578818338,149.95,147.6,10,1,1.54698322,Y,104,0,0
1/15/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1381535,84.91644756,153.2,150.4,10,1,1.54698322,Y,104,0,0
1/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1405010,85.75608940074655,154.35,152.1,10,1,1.54698322,Y,104,0,0
1/17/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,3407976,90.02209237761394,163.95,158.15,10,1,1.54698322,Y,104,0,0
1/18/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2481048,92.73480364637064,166.6,163.3,10,1,1.54698322,Y,104,0,0
1/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1780624,92.26713471,168.15,165.3,10,1,1.54698322,Y,104,0,0
1/22/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1491836,91.68304099632053,169.2,166.1,10,1,1.54698322,Y,104,0,0
1/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1209697,91.67725290636825,168,166.35,10,1,1.54698322,Y,104,0,0
1/24/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1403768,90.08209603256323,166.7,163.3,10,1,1.54698322,Y,104,0,0
1/25/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1827969,90.82608375750978,167.35,163.35,10,1,1.54698322,Y,104,0,0
1/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1086670,91.37057851,166.05,162.85,10,1,1.54698322,Y,104,0,0
1/29/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1111087,90.61202055059165,166.95,163.55,10,1,1.54698322,Y,104,0,0
1/30/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1052820,90.87318605729156,165.3,162.25,10,1,1.54698322,Y,104,0,0
1/31/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1226497,91.02640655644412,164.75,162.3,10,1,1.54698322,Y,104,0,1
2/1/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1050211,90.93326988715091,164.35,161.85,10,1,1.54698322,Y,104,0,0
2/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1357214,89.95705565873452,161,158,10,1,1.54698322,Y,104,0,0
2/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1574436,90.91476417954307,158.35,154.6,10,1,1.54698322,Y,104,0,0
2/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,3615438,90.39988620265557,154.4,150.1,10,1,1.54698322,Y,104,0,0
2/7/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1831053,90.42901005532852,156,153.55,10,1,1.54698322,Y,104,0,0
2/8/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2048777,87.46539700089097,153.9,147.2,10,1,1.54698322,Y,104,0,0
2/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2304425,88.36199127944451,150.85,145.85,10,1,1.54698322,Y,104,0,0
2/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1649973,89.30181541294465,151.25,148.8,10,1,1.54698322,Y,104,0,0
2/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1071300,89.00308099254893,151.15,148.8,10,1,1.54698322,Y,104,0,0
2/14/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1338162,89.81799273351695,153,147.85,10,1,1.54698322,Y,104,0,0
2/15/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1175153,90.14973326105915,155,153.05,10,1,1.54698322,Y,104,0,0
2/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1400079,89.84865123222811,156.2,154.95,10,1,1.54698322,Y,104,0,0
2/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,616159,89.51275120613727,155.65,153.75,10,1,1.54698322,Y,104,0,0
2/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1152040,91.72042202400378,159.55,153.25,10,1,1.54698322,Y,104,0,0
2/21/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,951519,91.54449564903913,159.8,157.15,10,1,1.54698322,Y,104,0,0
2/22/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1109392,90.64098656141243,159.2,156.65,10,1,1.54698322,Y,104,0,0
2/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,785685,90.92237032010915,158.75,156.95,10,1,1.54698322,Y,104,0,0
2/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1330102,92.02333705235087,163.15,159.75,10,1,1.54698322,Y,104,0,0
2/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1006083,92.48106785032043,163.45,161.1,10,1,1.54698322,Y,104,0,0
2/28/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1188455,92.69495736603584,162.75,161.3,10,1,1.54698322,Y,104,0,1
3/1/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1475960,92.31667351,160.95,156.4,10,1,1.54698322,Y,104,0,0
3/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1553439,91.98338919494797,156.3,153.55,10,1,1.54698322,Y,104,0,0
3/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1352942,94.04978156,160.45,154.85,10,1,1.54698322,Y,104,0,0
3/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1528316,95.32912694384923,163,160.75,10,1,1.54698322,Y,104,0,0
3/7/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1624127,96.79556263951847,165.95,161.15,10,1,1.54698322,Y,104,0,0
3/8/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1209107,96.39659621218159,167.7,165.7,10,1,1.54698322,Y,104,0,0
3/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1266319,97.08874747766562,169.45,166.3,10,1,1.54698322,Y,104,0,0
3/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1348386,98.27802732434559,172.8,169.55,10,1,1.54698322,Y,104,0,0
3/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1553804,97.93393069744029,172.6,168.6,10,1,1.54698322,Y,104,0,0
3/14/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1218442,98.33465219,171.95,168.35,10,1,1.54698322,Y,104,0,0
3/15/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1608303,99.72543514331184,174.55,171.5,10,1,1.54698322,Y,104,0,0
3/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,7761319,99.71373909059388,174.85,172.95,10,1,1.54698322,Y,104,0,0
3/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1427831,99.25136423476908,174.35,170.65,10,1,1.54698322,Y,104,0,0
3/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1266021,99.87556059,174.45,170.55,10,1,1.54698322,Y,104,0,0
3/21/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1149703,100.35216372531353,175.25,173.3,10,1,1.54698322,Y,104,0,0
3/22/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1764292,99.00433906197138,175.05,167.25,10,1,1.54698322,Y,104,0,0
3/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1901342,96.62885520729013,167.15,162.45,10,1,1.54698322,Y,104,0,0
3/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1318163,97.28163173,166,162.4,10,1,1.54698322,Y,104,0,0
3/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1331769,97.77625405814376,169,166.1,10,1,1.54698322,Y,104,0,0
3/28/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2528586,92.79001154482002,162.9,156.55,10,1,1.54698322,Y,104,0,0
3/29/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1448405,92.90076330192451,161.1,157.3,10,1,1.54698322,Y,104,0,0
3/30/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,,92.82605874839452,,,5,1,1.54698322,Y,104,0,1
4/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,,92.75141426724842,,,5,1,1.54698322,Y,104,0,0
4/3/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1538232,94.43654258,162.9,157.2,10,1,1.54698322,Y,104,0,0
4/4/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1901451,91.76582543151471,162.1,155.5,10,1,1.54698322,Y,104,0,0
4/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1465876,93.26265973000075,164.3,161.2,10,1,1.54698322,Y,104,0,0
4/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1357591,91.95691999979863,161.75,160,10,1,1.54698322,Y,104,0,0
4/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,893307,92.63298410959933,162.75,159.85,10,1,1.54698322,Y,104,0,0
4/10/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1140339,93.27796968342773,166.2,163.6,10,1,1.54698322,Y,104,0,0
4/11/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,934413,93.96931048529844,167,163.55,10,1,1.54698322,Y,104,0,0
4/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1339495,94.19730760076362,168.4,165.1,10,1,1.54698322,Y,104,0,0
4/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1076193,93.93132806064663,167.5,165.9,10,1,1.54698322,Y,104,0,0
4/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,909472,93.58871881134759,169.6,166.25,10,1,1.54698322,Y,104,0,0
4/17/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1407237,94.59926950376995,170,167.4,10,1,1.54698322,Y,104,0,0
4/18/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2181983,92.27700905806563,172.8,163.85,10,1,1.54698322,Y,104,0,0
4/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1709868,89.12885235,166.75,159.9,10,1,1.54698322,Y,104,0,0
4/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2481488,87.58973385,160.15,156.75,10,1,1.54698322,Y,104,0,0
4/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2290408,88.19541922949377,159.9,156.8,10,1,1.54698322,Y,104,0,0
4/24/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1275989,88.17017671695532,161.25,156.4,10,1,1.54698322,Y,104,0,0
4/25/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1520199,88.11615344413124,159.95,156.2,10,1,1.54698322,Y,104,0,0
4/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1244332,88.27525931798976,161.15,158.25,10,1,1.54698322,Y,104,0,0
4/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1249901,87.18088235012752,161.95,158.15,10,1,1.56058307,Y,104,0,0
4/30/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1237468,85.98247075245311,158.6,156.4,10,1,1.56058307,Y,104,0,1
5/1/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,,85.98613810993284,,,5,1,1.56058307,Y,104,0,0
5/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1500856,86.53472834127048,160.4,158.5,10,1,1.56058307,Y,104,0,0
5/3/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1286339,87.04231452690892,160.9,159.15,10,1,1.56058307,Y,104,0,0
5/4/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1181667,87.50029994888521,162.05,159.75,10,1,1.56058307,Y,104,0,0
5/7/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,858318,87.66331851,164.2,162.6,10,1,1.56058307,Y,104,0,0
5/8/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,839336,87.25462819,163.45,161.9,10,1,1.56058307,Y,104,0,0
5/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,880754,88.06380906991288,165.6,162.65,10,1,1.56058307,Y,104,0,0
5/10/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,778826,89.01624268803191,167.75,166.1,10,1,1.56058307,Y,104,0,0
5/11/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,789758,88.80845722387156,168.9,166.6,10,1,1.56058307,Y,104,0,0
5/14/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,781788,89.85227477873237,169.5,167,10,1,1.56058307,Y,104,0,0
5/15/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1262417,89.6541554,170.5,168.15,10,1,1.56058307,Y,104,0,0
5/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,961942,90.37089629,171.2,168.45,10,1,1.56058307,Y,104,0,0
5/17/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1009423,90.7632353,173.15,170.65,10,1,1.56058307,Y,104,0,0
5/18/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2041423,88.90437773470022,172.6,167,10,1,1.56058307,Y,104,0,0
5/21/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,715206,89.49794279353536,172.15,169.3,10,1,1.56058307,Y,104,0,0
5/22/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,878276,89.67602126243325,172.85,171.15,10,1,1.56058307,Y,104,0,0
5/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1087709,89.69607783,171.75,168.9,10,1,1.56058307,Y,104,0,0
5/24/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1016664,90.20385017100847,173.1,169.4,10,1,1.56058307,Y,104,0,0
5/25/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1176849,91.02234253896947,172.6,170.3,10,1,1.56058307,Y,104,0,0
5/28/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,633201,90.64368623001413,174,170.35,10,1,1.56058307,Y,104,0,0
5/29/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1353387,91.39811092195258,171.4,168.8,10,1,1.56058307,Y,104,0,0
5/30/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1046319,90.97237035706547,170.7,168.55,10,1,1.56058307,Y,104,0,0
5/31/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,3367764,90.30747118483283,170.7,167.4,10,1,1.56058307,Y,104,0,1
6/1/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1212136,91.70372339848988,172.05,168.45,10,1,1.56058307,Y,104,0,0
6/4/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,926873,91.92161798147549,174.4,172.65,10,1,1.56058307,Y,104,0,0
6/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1917082,94.88775087983268,181.45,174.15,10,1,1.56058307,Y,104,0,0
6/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1210832,95.71821115148167,181.1,177.55,10,1,1.56058307,Y,104,0,0
6/7/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1228550,94.46482126773141,181.75,176.2,10,1,1.56058307,Y,104,0,0
6/8/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1120397,93.73449629294899,176.9,174.35,10,1,1.56058307,Y,104,0,0
6/11/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,988799,94.13627261394313,178.6,176.05,10,1,1.56058307,Y,104,0,0
6/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1140433,93.85511207704155,179.7,175.85,10,1,1.56058307,Y,104,0,0
6/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1372058,96.11613954,182.6,179,10,1,1.56058307,Y,104,0,0
6/14/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1247965,96.49059007114863,186.1,180.85,10,1,1.56058307,Y,104,0,0
6/15/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1984269,96.74190928,188.85,184.15,10,1,1.56058307,Y,104,0,0
6/18/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1187508,96.32691197,183.95,179.75,10,1,1.56058307,Y,104,0,0
6/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1457886,94.31798728829068,178.15,174.5,10,1,1.56058307,Y,104,0,0
6/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1052048,94.26310615909433,179,176.65,10,1,1.56058307,Y,104,0,0
6/21/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1194464,94.84996501031853,179.6,175.15,10,1,1.56058307,Y,104,0,0
6/22/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1144290,93.91357328265835,178.75,175.65,10,1,1.56058307,Y,104,0,0
6/25/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1062580,91.18904868545329,176.65,168.4,10,1,1.56058307,Y,104,0,0
6/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1120961,91.74310696033271,172.25,169.45,10,1,1.56058307,Y,104,0,0
6/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1061002,91.54792300839864,172.7,168.05,10,1,1.56058307,Y,104,0,0
6/28/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1358323,89.64494880145725,170.7,164.4,10,1,1.56058307,Y,104,0,0
6/29/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1439273,90.84945485228465,171.5,169.1,10,1,1.56058307,Y,104,0,1
7/2/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1202139,89.99191322,169.1,165.55,10,1,1.56058307,Y,104,0,0
7/3/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,948942,89.29200412611836,168.75,164.9,10,1,1.56058307,Y,104,0,0
7/4/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,727794,88.03567872,165.95,163.15,10,1,1.56058307,Y,104,0,0
7/5/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1013537,88.65416101389464,167.65,163.5,10,1,1.56058307,Y,104,0,0
7/6/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1089507,88.43512694268598,168,164.3,10,1,1.56058307,Y,104,0,0
7/9/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1039204,88.70740318858783,171.3,168.05,10,1,1.56058307,Y,104,0,0
7/10/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,826989,89.09593589,171.35,169.05,10,1,1.56058307,Y,104,0,0
7/11/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1077184,88.49831995269055,169.25,167.05,10,1,1.56058307,Y,104,0,0
7/12/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,772353,89.18007410289573,170,166.65,10,1,1.56058307,Y,104,0,0
7/13/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1025806,89.43352139235503,173.45,170.55,10,1,1.56058307,Y,104,0,0
7/16/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,799513,89.69684079154435,172.05,170.1,10,1,1.56058307,Y,104,0,0
7/17/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1006350,89.87742455291804,172.7,169.2,10,1,1.56058307,Y,104,0,0
7/18/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,2960327,96.52578134289173,187.4,179.4,10,1,1.56058307,Y,104,0,0
7/19/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1207868,96.66948866713498,187.85,184.25,10,1,1.56058307,Y,104,0,0
7/20/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1763768,98.02397955120303,189.1,183.2,10,1,1.56058307,Y,104,0,0
7/23/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,736637,97.61015127348561,188.4,185.45,10,1,1.56058307,Y,104,0,0
7/24/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,987811,95.92916608933807,189.5,186,10,1,1.56058307,Y,104,0,0
7/25/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1593068,95.33272332670462,184.85,183.05,10,1,1.56058307,Y,104,0,0
7/26/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1201791,94.66671807322417,186.6,183.85,10,1,1.56058307,Y,104,0,0
7/27/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,819576,94.52590141233705,186.7,184.75,10,1,1.56058307,Y,104,0,0
7/30/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,877454,93.84770546340368,185.45,183.05,10,1,1.56058307,Y,104,0,0
7/31/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,1062849,93.28135750393136,184.8,183,10,1,1.56058307,Y,104,0,1
8/1/2018,61214,01W,ASML HOLDING NV,EUR,1,431464705,937161,93.81025105399125,185,182.8,10,1,1.56058307,Y,104,0,0
